"timepoint, ms","fr, kHz",mark
0.122947,1.2325390304026294,delm
0.12376999999999999,1.2325390304026294,delm
0.12450699999999999,1.2325390304026294,delm
0.125381,1.2325390304026294,delm
0.147416,10.519395134779751,eho
0.147501,10.519395134779751,eho
0.147585,10.519395134779751,eho
0.147608,10.519395134779751,eho
0.14771199999999998,10.519395134779751,eho
0.147812,10.519395134779751,eho
0.14795,10.519395134779751,eho
0.148027,10.519395134779751,eho
0.14807599999999999,10.519395134779751,eho
0.148133,10.519395134779751,eho
0.14824199999999998,10.519395134779751,eho
0.148341,10.519395134779751,eho
0.14847,10.519395134779751,eho
0.148623,10.519395134779751,eho
0.148727,10.519395134779751,eho
0.14879799999999999,10.519395134779751,eho
0.14893699999999999,10.519395134779751,eho
0.14893699999999999,9.16030534351145,lco
0.14907299999999998,9.16030534351145,lco
0.149193,9.16030534351145,lco
0.149298,9.16030534351145,lco
0.149395,9.16030534351145,lco
0.149507,9.16030534351145,lco
0.149592,9.16030534351145,lco
0.149827,9.685230024213075,lco
0.14993099999999998,9.685230024213075,lco
0.150035,9.685230024213075,lco
0.150143,9.685230024213075,lco
0.15025,9.685230024213075,lco
0.15036,9.685230024213075,lco
0.150444,9.685230024213075,lco
0.15057199999999998,9.685230024213075,lco
0.15065299999999998,9.685230024213075,lco
0.150862,8.640291041382445,lco
0.151075,8.640291041382445,lco
0.15120699999999998,8.640291041382445,lco
0.15132299999999999,8.640291041382445,lco
0.151436,8.640291041382445,lco
0.151549,8.640291041382445,lco
0.151659,8.640291041382445,lco
0.15177,8.640291041382445,lco
0.151892,8.640291041382445,lco
0.152006,8.640291041382445,lco
0.152105,8.640291041382445,lco
0.15223499999999998,8.640291041382445,lco
0.15234599999999998,8.640291041382445,lco
0.152453,8.640291041382445,lco
0.152547,8.640291041382445,lco
0.152611,8.640291041382445,lco
0.152752,8.640291041382445,lco
0.152869,8.640291041382445,lco
0.152968,8.640291041382445,lco
0.153061,8.640291041382445,lco
0.153837,9.271523178807946,lco
0.153936,9.271523178807946,lco
0.15403899999999998,9.271523178807946,lco
0.154156,9.271523178807946,lco
0.154268,9.271523178807946,lco
0.154362,9.271523178807946,lco
0.15445899999999999,9.271523178807946,lco
0.15456999999999999,9.271523178807946,lco
0.154685,9.271523178807946,lco
0.154807,9.271523178807946,lco
0.154894,9.271523178807946,lco
0.154997,9.271523178807946,lco
0.15512399999999998,9.271523178807946,lco
0.155238,9.271523178807946,lco
0.15534699999999999,9.271523178807946,lco
0.155796,4.357298474945534,delm
0.155994,4.357298474945534,delm
0.156255,4.357298474945534,delm
0.158642,11.428571428571429,eho
0.15870599999999999,11.428571428571429,eho
0.158809,11.428571428571429,eho
0.158901,11.428571428571429,eho
0.158992,11.428571428571429,eho
0.16164199999999998,3.2051282051282053,delm
0.161988,3.2051282051282053,delm
0.162273,3.2051282051282053,delm
0.162607,3.2051282051282053,delm
0.16288999999999998,3.2051282051282053,delm
0.166852,13.274336283185841,eho
0.16691599999999998,13.274336283185841,eho
0.166996,13.274336283185841,eho
0.167078,13.274336283185841,eho
0.169427,5.6657223796034,lco
0.16959,5.6657223796034,lco
0.16978,5.6657223796034,lco
0.177481,1.8691588785046729,delm
0.17801599999999998,1.8691588785046729,delm
0.17940299999999998,12.326656394453003,eho
0.17948799999999998,12.326656394453003,eho
0.179563,12.326656394453003,eho
0.17962799999999998,12.326656394453003,eho
0.179722,12.326656394453003,eho
0.1798,12.326656394453003,eho
0.179888,12.326656394453003,eho
0.179972,12.326656394453003,eho
0.180052,12.326656394453003,eho
0.182504,11.396011396011398,eho
0.182577,11.396011396011398,eho
0.182648,11.396011396011398,eho
0.18273799999999998,11.396011396011398,eho
0.182829,11.396011396011398,eho
0.182916,11.396011396011398,eho
0.18301199999999998,11.396011396011398,eho
0.183119,11.396011396011398,eho
0.18320599999999998,11.396011396011398,eho
0.191548,11.1731843575419,eho
0.191637,11.1731843575419,eho
0.191741,11.1731843575419,eho
0.191827,11.1731843575419,eho
0.191906,11.1731843575419,eho
0.192217,13.404825737265416,eho
0.19229,13.404825737265416,eho
0.192354,13.404825737265416,eho
0.192417,13.404825737265416,eho
0.19250399999999998,13.404825737265416,eho
0.19258999999999998,13.404825737265416,eho
0.196522,13.333333333333334,урщ
0.19658399999999998,13.333333333333334,урщ
0.196661,13.333333333333334,урщ
0.19674699999999998,13.333333333333334,урщ
