"timepoint, ms","fr, kHz",mark
0.146369,15.228426395939087,eho
0.14643899999999999,15.228426395939087,eho
0.146508,15.228426395939087,eho
0.146589,15.228426395939087,eho
0.14667,15.228426395939087,eho
0.146735,15.228426395939087,eho
0.14677199999999999,15.228426395939087,eho
0.146813,15.228426395939087,eho
0.146872,15.228426395939087,eho
0.14695999999999998,15.228426395939087,eho
0.147676,13.58695652173913,eho
0.147758,13.58695652173913,eho
0.147827,13.58695652173913,eho
0.147883,13.58695652173913,eho
0.147946,13.58695652173913,eho
0.14804399999999998,13.58695652173913,eho
0.15243099999999998,8.782936010037641,eho
0.152546,8.782936010037641,eho
0.152633,8.782936010037641,eho
0.152748,8.782936010037641,eho
0.15287499999999998,8.782936010037641,eho
0.153051,8.782936010037641,eho
0.153145,8.782936010037641,eho
0.153228,8.782936010037641,eho
0.156284,14.285714285714285,eho
0.15634,14.285714285714285,eho
0.156417,14.285714285714285,eho
0.156494,14.285714285714285,eho
0.15667,3.024193548387097,delm
0.15697999999999998,3.024193548387097,delm
0.157254,3.024193548387097,delm
0.157662,3.024193548387097,delm
0.158072,1.7452006980802794,delm
0.15864499999999998,1.7452006980802794,delm
0.159074,2.7472527472527473,lco
0.159468,2.7472527472527473,lco
0.159846,2.7472527472527473,lco
0.160166,2.7472527472527473,lco
0.161501,1.699235344095157,delm
0.162078,1.699235344095157,delm
0.162678,1.699235344095157,delm
0.164132,15.075376884422113,eho
0.16420099999999999,15.075376884422113,eho
0.164258,15.075376884422113,eho
0.164331,15.075376884422113,eho
0.164994,2.155172413793103,delm
0.165458,2.155172413793103,delm
0.165796,16.06425702811245,eho
0.16586399999999998,16.06425702811245,eho
0.165914,16.06425702811245,eho
0.165983,16.06425702811245,eho
0.166045,16.06425702811245,eho
0.16791399999999998,3.149606299212598,delm
0.16832899999999998,3.149606299212598,delm
0.168549,3.149606299212598,delm
0.172206,3.6363636363636362,delm
0.172481,3.6363636363636362,delm
0.172584,2.366863905325444,delm
0.172898,2.366863905325444,delm
0.173429,2.366863905325444,delm
0.181746,2.2050716648291067,delm
0.182173,2.2050716648291067,delm
0.18265299999999998,2.2050716648291067,delm
0.185699,2.789400278940028,delm
0.18609799999999999,2.789400278940028,delm
0.186416,2.789400278940028,delm
0.189298,2.280501710376283,delm
0.189748,2.280501710376283,delm
0.19017499999999998,2.280501710376283,delm
0.19050299999999998,7.092198581560284,lco
0.190656,7.092198581560284,lco
0.19078499999999998,7.092198581560284,lco
0.19106599999999999,6.25,lco
0.191218,6.25,lco
0.191386,6.25,lco
0.193236,1.6,delm
0.19386099999999998,1.6,delm
0.194098,12.987012987012987,lco
0.194175,12.987012987012987,lco
0.200493,3.8167938931297707,lco
0.20080599999999998,3.8167938931297707,lco
0.201017,3.8167938931297707,lco
0.204984,3.623188405797101,lco
0.205253,3.623188405797101,lco
0.205488,3.623188405797101,lco
0.205812,3.623188405797101,lco
0.208363,2.6525198938992043,delm
0.20873999999999998,2.6525198938992043,delm
