"timepoint, ms","fr, kHz",mark
0.15195,4.504504504504505,delm
0.15216,4.504504504504505,delm
0.15240199999999998,4.504504504504505,delm
0.152616,4.504504504504505,delm
0.152803,4.8,delm
0.153024,4.8,delm
0.153228,4.8,delm
0.15342799999999998,4.8,delm
0.15376199999999998,3.4285714285714284,delm
0.154074,3.4285714285714284,delm
0.154385,3.4285714285714284,delm
0.154637,3.4285714285714284,delm
0.155167,13.266998341625207,eho
0.15525999999999998,13.266998341625207,eho
0.15535,13.266998341625207,eho
0.15542899999999998,13.266998341625207,eho
0.155517,13.266998341625207,eho
0.15558,13.266998341625207,eho
0.155603,13.266998341625207,eho
0.155691,13.266998341625207,eho
0.15577,13.266998341625207,eho
0.15594,10.869565217391305,eho
0.156042,10.869565217391305,eho
0.156142,10.869565217391305,eho
0.156217,10.869565217391305,eho
0.156322,10.869565217391305,eho
0.15642499999999998,10.869565217391305,eho
0.156506,10.869565217391305,eho
0.156584,10.869565217391305,eho
0.15756699999999998,5.181347150259067,delm
0.157746,5.181347150259067,delm
0.15792299999999998,5.181347150259067,delm
0.15814599999999998,5.181347150259067,delm
0.158743,11.3314447592068,eho
0.15883899999999998,11.3314447592068,eho
0.158931,11.3314447592068,eho
0.159019,11.3314447592068,eho
0.15912099999999998,11.3314447592068,eho
0.159192,11.3314447592068,eho
0.159274,11.3314447592068,eho
0.159359,11.3314447592068,eho
0.159465,11.3314447592068,eho
0.159551,11.3314447592068,eho
0.159639,11.3314447592068,eho
0.159737,11.3314447592068,eho
0.159817,11.3314447592068,eho
0.159907,11.3314447592068,eho
0.159991,11.3314447592068,eho
0.160074,11.3314447592068,eho
0.160155,11.3314447592068,eho
0.160377,4.390779363336992,delm
0.160575,4.390779363336992,delm
0.160825,4.390779363336992,delm
0.161072,4.390779363336992,delm
0.161288,4.390779363336992,delm
0.16145199999999998,12.820512820512821,eho
0.16152999999999998,12.820512820512821,eho
0.16161299999999998,12.820512820512821,eho
0.161695,12.820512820512821,eho
0.161764,12.820512820512821,eho
0.162278,10.430247718383312,урщ
0.162385,10.430247718383312,урщ
0.162467,10.430247718383312,урщ
0.162573,10.430247718383312,урщ
0.162657,10.430247718383312,урщ
0.162736,10.430247718383312,урщ
0.16283599999999998,10.430247718383312,урщ
0.162942,10.430247718383312,урщ
0.163045,10.430247718383312,урщ
0.163685,12.461059190031152,урщ
0.163768,12.461059190031152,урщ
0.16383499999999998,12.461059190031152,урщ
0.163925,12.461059190031152,урщ
0.16400599999999999,12.461059190031152,урщ
0.16425199999999998,3.2626427406199023,вудь
0.164574,3.2626427406199023,вудь
0.164903,3.2626427406199023,вудь
0.165211,3.2626427406199023,вудь
0.165478,3.2626427406199023,вудь
0.166033,12.396694214876032,eho
0.166129,12.396694214876032,eho
0.16619399999999998,12.396694214876032,eho
0.166275,12.396694214876032,eho
0.167288,2.5402201524132093,delm
0.16763799999999998,2.5402201524132093,delm
0.16806,2.5402201524132093,delm
0.16846899999999998,2.5402201524132093,delm
0.16883599999999999,4.341534008683068,delm
0.169118,4.341534008683068,delm
0.169297,4.341534008683068,delm
0.169533,4.341534008683068,delm
0.169742,4.341534008683068,delm
0.169975,4.341534008683068,delm
0.17021799999999998,4.341534008683068,delm
0.170585,2.861230329041488,delm
0.17101,2.861230329041488,delm
0.171381,2.861230329041488,delm
0.171699,2.861230329041488,delm
0.171983,2.861230329041488,delm
0.176478,14.285714285714285,lco
0.17654499999999998,14.285714285714285,lco
0.17659999999999998,14.285714285714285,lco
0.17668799999999998,14.285714285714285,lco
0.177753,2.272727272727273,delm
0.178193,2.272727272727273,delm
0.179429,13.745704467353953,eho
0.17948599999999998,13.745704467353953,eho
0.179584,13.745704467353953,eho
0.179646,13.745704467353953,eho
0.17972,13.745704467353953,eho
0.180556,1.885014137606032,delm
0.181187,1.885014137606032,delm
0.181617,1.885014137606032,delm
0.184028,1.3869625520110958,delm
0.184749,1.3869625520110958,delm
0.185174,2.336448598130841,delm
0.185602,2.336448598130841,delm
0.186976,1.4738393515106853,delm
0.187612,1.4738393515106853,delm
0.188333,1.4738393515106853,delm
0.190074,1.5045135406218657,delm
0.190857,1.5045135406218657,delm
0.191499,1.5045135406218657,delm
0.192068,1.5045135406218657,delm
0.193998,1.1235955056179776,delm
0.19488799999999998,1.1235955056179776,delm
0.195456,2.2988505747126435,delm
0.195823,2.2988505747126435,delm
0.196326,2.2988505747126435,delm
0.196981,1.3368983957219251,delm
0.19780599999999998,1.3368983957219251,delm
0.198477,1.3368983957219251,delm
0.200072,1.5698587127158556,delm
0.200812,1.5698587127158556,delm
0.201346,1.5698587127158556,delm
0.202841,2.141327623126338,delm
0.203308,2.141327623126338,delm
0.2042,1.6722408026755853,delm
0.20494199999999999,1.6722408026755853,delm
0.205396,1.6722408026755853,delm
0.20668699999999998,1.9083969465648853,delm
0.207208,1.9083969465648853,delm
0.207735,1.9083969465648853,delm
0.209246,1.594896331738437,delm
0.209873,1.594896331738437,delm
0.210282,2.7027027027027026,delm
0.21065199999999998,2.7027027027027026,delm
0.223108,1.8281535648994514,delm
0.223655,1.8281535648994514,delm
0.226045,2.109704641350211,delm
0.226519,2.109704641350211,delm
