"timepoint, ms","fr, kHz",mark
0.144711,8.771929824561402,eho
0.144832,8.771929824561402,eho
0.14499599999999999,8.771929824561402,eho
0.145069,8.771929824561402,eho
0.145167,8.771929824561402,eho
0.147311,11.058451816745656,eho
0.147384,11.058451816745656,eho
0.147477,11.058451816745656,eho
0.147569,11.058451816745656,eho
0.14765499999999998,11.058451816745656,eho
0.14773999999999998,11.058451816745656,eho
0.147816,11.058451816745656,eho
0.147944,11.058451816745656,eho
0.148281,7.352941176470588,eho
0.148394,7.352941176470588,eho
0.148473,7.352941176470588,eho
0.14876899999999998,7.352941176470588,eho
0.148828,7.352941176470588,eho
0.14896099999999998,7.352941176470588,eho
0.149664,6.329113924050633,eho
0.149802,6.329113924050633,eho
0.14993499999999998,6.329113924050633,eho
0.150117,6.329113924050633,eho
0.150272,6.329113924050633,eho
0.15043399999999998,6.329113924050633,eho
0.150612,6.329113924050633,eho
0.15193399999999999,10.282776349614396,eho
0.152033,10.282776349614396,eho
0.152148,10.282776349614396,eho
0.152228,10.282776349614396,eho
0.152323,10.282776349614396,eho
0.152751,10.869565217391305,eho
0.152864,10.869565217391305,eho
0.152941,10.869565217391305,eho
0.153021,10.869565217391305,eho
0.153119,10.869565217391305,eho
0.154553,3.1847133757961785,delm
0.154867,3.1847133757961785,delm
0.155308,11.532125205930809,eho
0.155392,11.532125205930809,eho
0.155473,11.532125205930809,eho
0.155573,11.532125205930809,eho
0.155662,11.532125205930809,eho
0.155729,11.532125205930809,eho
0.15581899999999999,11.532125205930809,eho
0.155915,11.532125205930809,eho
0.157143,3.571428571428571,delm
0.157357,3.571428571428571,delm
0.157665,3.571428571428571,delm
0.15798299999999998,3.571428571428571,delm
0.158279,11.406844106463877,eho
0.15836,11.406844106463877,eho
0.15845399999999998,11.406844106463877,eho
0.158542,11.406844106463877,eho
0.158875,11.25703564727955,eho
0.158969,11.25703564727955,eho
0.159057,11.25703564727955,eho
0.159133,11.25703564727955,eho
0.159234,11.25703564727955,eho
0.159303,11.25703564727955,eho
0.159408,11.25703564727955,eho
0.159497,11.25703564727955,eho
0.159595,11.25703564727955,eho
0.159661,11.25703564727955,eho
0.15975499999999998,11.25703564727955,eho
0.159856,11.25703564727955,eho
0.159941,11.25703564727955,eho
0.160471,4.237288135593221,delm
0.160688,4.237288135593221,delm
0.160964,4.237288135593221,delm
0.161189,4.237288135593221,delm
0.161415,4.237288135593221,delm
0.16186699999999998,10.570824524312897,eho
0.16200199999999998,10.570824524312897,eho
0.162076,10.570824524312897,eho
0.16217299999999998,10.570824524312897,eho
0.16225599999999998,10.570824524312897,eho
0.162358,10.570824524312897,eho
0.162466,10.570824524312897,eho
0.162547,10.570824524312897,eho
0.162632,10.570824524312897,eho
0.16269699999999998,10.570824524312897,eho
0.16280899999999998,10.570824524312897,eho
0.16289199999999998,10.570824524312897,eho
0.162989,10.570824524312897,eho
0.16306099999999998,10.570824524312897,eho
0.163221,10.570824524312897,eho
0.16330599999999998,10.570824524312897,eho
0.16339199999999998,10.570824524312897,eho
0.163471,10.570824524312897,eho
0.163582,10.570824524312897,eho
0.163649,10.570824524312897,eho
0.163759,10.570824524312897,eho
0.164514,2.0181634712411705,delm
0.165052,2.0181634712411705,delm
0.16550499999999999,2.0181634712411705,delm
0.16585999999999998,2.9673590504451037,delm
0.16619699999999998,2.9673590504451037,delm
0.1674,1.3995801259622114,delm
0.16807,1.3995801259622114,delm
0.16882899999999998,1.3995801259622114,delm
0.169318,2.793296089385475,delm
0.169676,2.793296089385475,delm
0.170741,1.514004542013626,delm
0.171318,1.514004542013626,delm
0.172062,1.514004542013626,delm
0.17255099999999998,2.8449502133712663,delm
0.17288099999999998,2.8449502133712663,delm
0.173254,2.8449502133712663,delm
0.173705,1.7094017094017095,delm
0.174305,1.7094017094017095,delm
0.17490799999999998,1.7094017094017095,delm
0.17546,1.7094017094017095,delm
0.17587799999999998,2.6455026455026456,delm
0.176279,2.6455026455026456,delm
0.17663399999999999,2.6455026455026456,delm
0.17712699999999998,1.702127659574468,delm
0.17774199999999998,1.702127659574468,delm
0.178302,1.702127659574468,delm
0.17901799999999998,2.159827213822894,delm
0.17948,2.159827213822894,delm
0.179944,2.159827213822894,delm
0.180282,4.694835680751174,delm
0.180495,4.694835680751174,delm
0.18640299999999999,1.9801980198019802,вудь
0.186908,1.9801980198019802,вудь
0.19500599999999998,2.1186440677966103,delm
0.195519,2.1186440677966103,delm
0.19594999999999999,2.1186440677966103,delm
0.19605599999999998,2.331002331002331,delm
0.196485,2.331002331002331,delm
0.200214,1.2135922330097089,delm
0.20102599999999998,1.2135922330097089,delm
0.20186199999999999,1.2135922330097089,delm
0.204805,1.4903129657228018,delm
0.205476,1.4903129657228018,delm
0.206147,1.4903129657228018,delm
0.209051,1.9249278152069298,delm
0.20954599999999998,1.9249278152069298,delm
0.21009,1.9249278152069298,delm
0.21736899999999998,12.422360248447205,delm
0.217448,12.422360248447205,delm
0.21753,12.422360248447205,delm
